models=Nomadic	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.05	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.05	pergrouprange=false	extratraces=true	groupsizes=1,1,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=30	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
40	3	210	262	5.97	5.16	0	0	false
40	4	194	235	5.95	5.19	0	0	false
40	5	200	246	5.91	5.18	0	0	false
40	6	181	231	5.7	5.13	0	0	false
40	7	421	26	6.47	4.44	0	1	true
40	8	432	35	6.71	4.72	0	1	false
40	9	442	9	6.2	4.54	0	1	false
40	10	190	248	6.52	4.27	0	1	false
40	11	165	248	6.19	4.32	0	1	false
40	12	190	248	6.21	4.23	0	1	false
40	13	190	248	6.2	4.38	0	1	false
40	14	190	248	6.75	4.14	0	1	false
41	0	196	236	6.24	4.88	0	0	true
41	1	166	256	6.04	5.15	0	0	false
41	2	187	254	6.14	5	0	0	false
41	3	213	257	6.41	4.68	0	0	false
41	4	197	230	6.48	4.96	0	0	false
41	5	203	240	6.12	4.6	0	0	false
41	6	184	226	5.99	4.6	0	0	false
41	7	417	34	9.03	1.99	0	1	true
41	8	432	29	9.24	1.72	0	1	false
41	9	441	3	8.65	1.81	0	1	false
41	10	192	242	9.17	2.23	0	1	false
41	11	192	267	9.21	1.7	0	1	false
41	12	192	242	8.69	2.12	0	1	false
41	13	192	242	9.33	1.71	0	1	false
41	14	192	242	9.06	2.15	0	1	false
42	0	197	230	6.24	4.88	0	0	true
42	1	168	251	5.96	5.13	0	0	false
42	2	189	248	6.24	4.61	0	0	false
42	3	213	250	6.06	4.8	0	0	false
42	4	199	223	6.01	4.7	0	0	false
42	5	202	234	6.45	4.96	0	0	false
42	6	183	220	6.09	4.58	0	0	false
42	7	413	42	9.03	1.99	0	1	true
42	8	431	38	9.39	2.11	0	1	false
42	9	439	11	9.03	1.82	0	1	false
42	10	193	236	9.16	1.8	0	1	false
42	11	193	236	8.64	2.03	0	1	false
42	12	193	236	9.3	2.19	0	1	false
42	13	193	236	9.46	1.99	0	1	false
42	14	193	236	9.44	2.11	0	1	false
43	0	198	224	6.24	4.88	0	0	true
43	1	171	245	6.12	4.59	0	0	false
43	2	188	242	6.19	5.08	0	0	false
43	3	213	244	6.51	5.16	0	0	false
43	4	199	217	6.3	4.9	0	0	false
43	5	204	228	6.41	4.79	0	0	false
43	6	182	214	6.08	4.97	0	0	false
43	7	410	50	9.03	1.99	0	1	true
43	8	426	46	9.23	1.93	0	1	false
43	9	436	20	8.76	1.91	0	1	false
43	10	193	230	9.46	2.11	0	1	false
43	11	193	230	8.85	1.85	0	1	false
43	12	193	230	9.38	1.72	0	1	false
43	13	193	230	9.37	2.2	0	1	false
43	14	193	230	9.12	2.01	0	1	false
44	0	199	218	6.24	4.88	0	0	true
44	1	170	239	6.25	5.09	0	0	false
44	2	190	236	6.23	4.97	0	0	false
44	3	216	238	6.18	4.59	0	0	false
44	4	200	211	6.17	4.8	0	0	false
44	5	204	222	5.99	4.68	0	0	false
44	6	184	208	6.35	4.9	0	0	false
44	7	406	59	9.03	1.99	0	1	true
44	8	423	55	9.29	2.19	0	1	false
44	9	433	28	8.78	2.08	0	1	false
44	10	194	224	9.18	1.77	0	1	false
44	11	194	249	8.72	2.27	0	1	false
44	12	194	224	8.63	1.94	0	1	false
44	13	194	224	9.15	2.15	0	1	false
44	14	194	224	8.73	2.08	0	1	false
45	0	200	212	6.24	4.88	0	0	true
45	1	172	233	6.01	4.96	0	0	false
45	2	192	230	6.39	5.17	0	0	false
45	3	215	232	6.33	5.09	0	0	false
45	4	200	205	6.3	4.92	0	0	false
45	5	204	216	6.13	4.95	0	0	false
45	6	185	202	6.3	4.68	0	0	false
45	7	402	67	9.03	1.99	0	1	true
45	8	418	62	8.89	1.76	0	1	false
45	9	429	36	9.06	2.08	0	1	false
45	10	195	218	8.94	1.74	0	1	false
45	11	195	218	8.93	1.73	0	1	false
45	12	195	218	9.22	2.2	0	1	false
45	13	195	218	9.08	2.08	0	1	false
45	14	195	218	9.47	2.19	0	1	false
46	0	201	205	6.24	4.88	0	0	true
46	1	174	227	5.95	4.97	0	0	false
46	2	195	224	6.1	4.7	0	0	false
46	3	217	226	6.55	4.89	0	0	false
46	4	202	199	6.36	4.66	0	0	false
46	5	205	210	6.12	4.63	0	0	false
46	6	185	196	6.07	4.87	0	0	false
46	7	399	75	9.03	1.99	0	1	true
46	8	416	71	9.44	2.2	0	1	false
46	9	425	44	8.71	1.78	0	1	false
46	10	197	212	8.63	2.07	0	1	false
46	11	197	212	8.83	2.11	0	1	false
46	12	197	212	8.63	1.91	0	1	false
46	13	197	212	9.18	1.79	0	1	false
46	14	197	212	9.12	2.3	0	1	false
47	0	202	199	6.24	4.88	0	0	true
47	1	175	222	6.01	5.14	0	0	false
47	2	195	218	6.33	5.04	0	0	false
47	3	219	220	6.05	4.71	0	0	false
47	4	201	193	6.15	4.77	0	0	false
47	5	205	204	6.07	4.9	0	0	false
47	6	186	190	6.19	5.18	0	0	false
47	7	395	83	9.03	1.99	0	1	true
47	8	410	78	8.71	1.8	0	1	false
47	9	423	52	9.42	2.09	0	1	false
47	10	197	206	8.92	2.09	0	1	false
47	11	197	231	9.38	1.72	0	1	false
47	12	197	206	8.76	1.79	0	1	false
47	13	197	206	8.66	2.04	0	1	false
47	14	197	206	8.61	2.28	0	1	false
48	0	203	193	6.24	4.88	0	0	true
48	1	178	216	5.98	4.58	0	0	false
48	2	197	212	6.31	4.78	0	0	false
48	3	219	214	6.22	4.78	0	0	false
48	4	202	186	6.17	4.75	0	0	false
48	5	206	198	6.54	5.13	0	0	false
48	6	188	184	6.06	4.9	0	0	false
48	7	391	92	9.03	1.99	0	1	true
48	8	408	87	9.1	2.02	0	1	false
48	9	418	60	8.78	2	0	1	false
48	10	199	200	9.09	2.16	0	1	false
48	11	199	200	8.87	1.83	0	1	false
48	12	199	200	8.69	1.87	0	1	false
48	13	199	200	8.71	1.83	0	1	false
48	14	199	200	9.46	1.72	0	1	false
49	0	204	187	6.24	4.88	0	0	true
49	1	177	210	5.93	4.68	0	0	false
49	2	197	206	6.25	5.14	0	0	false
49	3	219	207	6.13	4.58	0	0	false
49	4	202	180	6.14	4.88	0	0	false
49	5	209	192	6.45	5.04	0	0	false
49	6	190	178	6.53	5.12	0	0	false
49	7	388	100	9.03	1.99	0	1	true
49	8	404	95	9.26	2	0	1	false
49	9	415	68	9.09	2.18	0	1	false
49	10	199	194	9.21	2.19	0	1	false
49	11	199	194	9.04	2.28	0	1	false
49	12	199	194	8.85	1.96	0	1	false
49	13	199	194	9.43	2.01	0	1	false
49	14	199	194	9.16	2.19	0	1	false
50	0	205	181	6.24	4.88	0	0	true
50	1	177	204	6.42	4.9	0	0	false
50	2	200	200	6.06	4.65	0	0	false
50	3	218	201	6.11	5.04	0	0	false
50	4	203	174	6.43	5.01	0	0	false
50	5	211	186	6.08	4.78	0	0	false
50	6	192	172	6.14	4.87	0	0	false
50	7	384	108	9.03	1.99	0	1	true
50	8	401	104	8.97	1.77	0	1	false
50	9	409	76	9.31	1.73	0	1	false
50	10	200	188	8.84	2.21	0	1	false
50	11	200	188	9.18	1.76	0	1	false
50	12	200	188	8.77	2.03	0	1	false
50	13	200	188	9.19	2.17	0	1	false
50	14	200	188	9.04	1.69	0	1	false
51	0	206	175	6.24	4.88	0	0	true
51	1	178	198	6.49	4.69	0	0	false
51	2	199	194	6.12	4.67	0	0	false
51	3	220	196	6.55	4.85	0	0	false
51	4	205	168	6.24	4.62	0	0	false
51	5	211	180	6.29	4.76	0	0	false
51	6	193	166	5.99	4.75	0	0	false
51	7	380	116	9.03	1.99	0	1	true
51	8	399	112	9.04	2.13	0	1	false
51	9	408	85	9.26	1.7	0	1	false
51	10	201	182	8.66	2.21	0	1	false
51	11	201	182	9.01	1.98	0	1	false
51	12	201	182	8.75	1.71	0	1	false
51	13	201	182	8.98	2.09	0	1	false
51	14	201	182	9.46	2.11	0	1	false
52	0	207	168	6.24	4.88	0	0	true
52	1	178	192	6.29	4.72	0	0	false
52	2	199	188	6.15	4.64	0	0	false
52	3	221	189	6.27	4.83	0	0	false
52	4	204	162	6.12	5.18	0	0	false
52	5	212	173	5.97	5.15	0	0	false
52	6	193	160	6.38	5.18	0	0	false
52	7	377	125	9.03	1.99	0	1	true
52	8	394	120	9.23	2.17	0	1	false
52	9	407	94	8.95	2.29	0	1	false
52	10	202	176	9.08	2.23	0	1	false
52	11	202	176	9.02	1.94	0	1	false
52	12	202	176	9.12	2.07	0	1	false
52	13	202	176	8.62	1.87	0	1	false
52	14	202	176	9.11	2.19	0	1	false
53	0	208	162	6.24	4.88	0	0	true
53	1	178	185	6.19	4.9	0	0	false
53	2	199	182	6.01	5.03	0	0	false
53	3	222	183	6.09	5.02	0	0	false
53	4	207	156	5.98	4.7	0	0	false
53	5	214	168	6.21	4.61	0	0	false
53	6	196	154	6.41	4.96	0	0	false
53	7	373	133	9.03	1.99	0	1	true
53	8	389	128	8.77	1.92	0	1	false
53	9	401	101	9.25	2.15	0	1	false
53	10	203	170	9.4	1.97	0	1	false
53	11	203	170	8.69	2.29	0	1	false
53	12	203	170	9.06	1.83	0	1	false
53	13	203	170	8.8	2.17	0	1	false
53	14	203	170	8.68	1.68	0	1	false
54	0	210	156	6.24	4.88	0	0	true
54	1	179	179	6.16	5.13	0	0	false
54	2	201	176	6.3	4.9	0	0	false
54	3	224	177	5.96	4.68	0	0	false
54	4	207	150	6.2	5.06	0	0	false
54	5	214	162	5.99	4.78	0	0	false
54	6	198	148	6.17	5.11	0	0	false
54	7	369	141	9.03	1.99	0	1	true
54	8	386	136	8.85	1.93	0	1	false
54	9	396	108	8.79	1.7	0	1	false
54	10	204	164	8.7	2.29	0	1	false
54	11	204	164	9.14	2.12	0	1	false
54	12	204	164	9.43	1.73	0	1	false
54	13	204	164	9.28	1.86	0	1	false
54	14	204	164	9.4	1.75	0	1	false
55	0	211	150	6.24	4.88	0	0	true
55	1	181	174	6.04	5.01	0	0	false
55	2	202	170	6.31	5.13	0	0	false
55	3	224	171	6.39	5.18	0	0	false
55	4	209	145	6.39	4.77	0	0	false
55	5	214	156	6.49	4.88	0	0	false
55	6	200	142	6.26	4.64	0	0	false
55	7	366	149	9.03	1.99	0	1	true
55	8	383	144	8.76	2.06	0	1	false
55	9	395	117	8.93	2.28	0	1	false
55	10	205	158	8.73	2.28	0	1	false
55	11	205	158	8.9	1.91	0	1	false
55	12	205	158	9.43	1.96	0	1	false
55	13	205	158	9.36	1.83	0	1	false
55	14	205	158	9.25	1.94	0	1	false
56	0	212	144	6.24	4.88	0	0	true
56	1	183	168	6.41	5.04	0	0	false
56	2	204	164	5.98	4.88	0	0	false
56	3	226	165	6.21	5.09	0	0	false
56	4	210	138	5.98	4.98	0	0	false
56	5	215	149	6.53	5.09	0	0	false
56	6	200	136	6.05	4.88	0	0	false
56	7	362	158	9.03	1.99	0	1	true
56	8	379	152	9.38	1.96	0	1	false
56	9	389	124	9.06	2.11	0	1	false
56	10	207	152	9.43	1.97	0	1	false
56	11	207	152	8.99	1.97	0	1	false
56	12	207	152	8.6	2.27	0	1	false
56	13	207	152	9.41	2.24	0	1	false
56	14	207	152	8.61	1.71	0	1	false
57	0	213	138	6.24	4.88	0	0	true
57	1	185	162	5.97	4.93	0	0	false
57	2	205	158	6.36	4.6	0	0	false
57	3	229	160	6.09	5.07	0	0	false
57	4	211	132	6.26	5.13	0	0	false
57	5	217	143	6.12	4.63	0	0	false
57	6	201	130	6.36	4.92	0	0	false
57	7	358	166	9.03	1.99	0	1	true
57	8	375	161	8.58	1.85	0	1	false
57	9	384	132	9.41	1.68	0	1	false
57	10	208	146	9.45	1.81	0	1	false
57	11	208	171	8.96	1.76	0	1	false
57	12	208	146	9.06	1.71	0	1	false
57	13	208	146	8.77	1.92	0	1	false
57	14	208	146	8.75	1.99	0	1	false
58	0	214	132	6.24	4.88	0	0	true
58	1	187	156	6.22	4.75	0	0	false
58	2	205	152	6.25	5.04	0	0	false
58	3	231	154	6.54	5.07	0	0	false
58	4	214	127	6.21	4.57	0	0	false
58	5	217	137	6.36	4.9	0	0	false
58	6	202	124	6.23	4.88	0	0	false
58	7	355	174	9.03	1.99	0	1	true
58	8	373	169	8.92	1.76	0	1	false
58	9	383	141	8.71	2.07	0	1	false
58	10	210	140	9.18	2.22	0	1	false
58	11	210	165	8.82	1.88	0	1	false
58	12	210	140	8.59	1.76	0	1	false
58	13	210	140	8.74	2.17	0	1	false
58	14	210	140	8.64	2.27	0	1	false
59	0	215	125	6.24	4.88	0	0	true
59	1	187	150	6.52	4.84	0	0	false
59	2	207	146	6.02	4.79	0	0	false
59	3	233	148	6.27	5.13	0	0	false
59	4	213	121	6.07	4.87	0	0	false
59	5	218	131	6.27	4.92	0	0	false
59	6	203	118	5.93	4.67	0	0	false
59	7	351	182	9.03	1.99	0	1	true
59	8	371	178	8.81	1.78	0	1	false
59	9	379	149	8.74	2.24	0	1	false
59	10	210	134	8.81	2	0	1	false
59	11	235	134	9.23	1.76	0	1	false
59	12	210	134	9.48	1.91	0	1	false
59	13	210	134	9.27	2.18	0	1	false
59	14	210	134	8.9	1.76	0	1	false
60	0	216	119	6.24	4.88	0	0	true
60	1	188	143	6.19	5.11	0	0	false
60	2	207	140	6.56	4.59	0	0	false
60	3	236	142	5.93	4.74	0	0	false
60	4	214	115	6.28	4.76	0	0	false
60	5	219	125	6.28	4.75	0	0	false
60	6	203	112	6.4	4.85	0	0	false
60	7	347	191	9.03	1.99	0	1	true
60	8	369	186	8.91	1.94	0	1	false
60	9	374	156	9.09	2.16	0	1	false
60	10	211	128	9.41	1.94	0	1	false
60	11	236	128	8.61	2.05	0	1	false
60	12	211	128	8.62	1.98	0	1	false
60	13	211	128	8.61	2.09	0	1	false
60	14	211	128	9.25	2.03	0	1	false
61	0	223	119	7.2	0.03	0	0	true
61	1	190	138	6.84	0.26	0	0	false
61	2	206	133	7.05	-0.09	0	0	false
61	3	236	136	7.17	-0.11	0	0	false
61	4	214	108	7.45	0.19	0	0	false
61	5	220	119	7.42	0.15	0	0	false
61	6	204	106	6.85	0.16	0	0	false
61	7	344	183	8	4.35	0	1	true
61	8	366	195	7.78	4.24	0	1	false
61	9	368	163	7.78	4.14	0	1	false
61	10	213	122	8.08	4.47	0	1	false
61	11	238	122	8.22	4.55	0	1	false
61	12	213	122	8.25	4.48	0	1	false
61	13	213	122	7.84	4.45	0	1	false
61	14	213	122	8.37	4.09	0	1	false
62	0	230	120	7.2	0.03	0	0	true
62	1	197	139	7.09	0.24	0	0	false
62	2	213	133	7.04	-0.21	0	0	false
62	3	243	135	7.17	-0.04	0	0	false
62	4	221	110	6.91	0.27	0	0	false
62	5	227	120	7.16	0.19	0	0	false
62	6	210	107	7.37	0.33	0	0	false
62	7	342	176	8	4.35	0	1	true
62	8	362	188	7.68	4.23	0	1	false
62	9	364	157	7.62	4.39	0	1	false
62	10	220	123	7.93	4.15	0	1	false
62	11	220	148	7.88	4.39	0	1	false
62	12	220	123	8.11	4.45	0	1	false
62	13	220	123	7.86	4.48	0	1	false
62	14	220	123	8.26	4.15	0	1	false
63	0	237	120	7.2	0.03	0	0	true
63	1	204	141	6.98	-0.05	0	0	false
63	2	220	131	6.93	0.28	0	0	false
63	3	250	135	6.92	0.29	0	0	false
63	4	228	112	6.9	-0.22	0	0	false
63	5	234	121	7.48	-0.16	0	0	false
63	6	217	109	7.41	0.24	0	0	false
63	7	339	168	8	4.35	0	1	true
63	8	359	181	8.35	4.32	0	1	false
63	9	362	149	8.26	4.24	0	1	false
63	10	227	124	7.7	4.2	0	1	false
63	11	227	149	8.4	4.6	0	1	false
63	12	252	124	8.39	4.24	0	1	false
63	13	227	124	8.05	4.62	0	1	false
63	14	227	124	7.7	4.63	0	1	false
64	0	245	120	7.2	0.03	0	0	true
64	1	211	141	6.98	0.33	0	0	false
64	2	227	133	7.07	-0.24	0	0	false
64	3	257	137	7.43	-0.05	0	0	false
64	4	235	110	7.08	-0.11	0	0	false
64	5	241	120	6.85	-0.05	0	0	false
64	6	225	111	6.86	-0.02	0	0	false
64	7	336	161	8	4.35	0	1	true
64	8	356	173	8.21	4.62	0	1	false
64	9	358	142	7.92	4.41	0	1	false
64	10	234	124	8.04	4.47	0	1	false
64	11	234	149	7.86	4.2	0	1	false
64	12	259	124	7.98	4.12	0	1	false
64	13	234	124	8.35	4.49	0	1	false
64	14	234	124	8.02	4.23	0	1	false
65	0	252	120	7.2	0.03	0	0	true
65	1	217	143	6.97	0.2	0	0	false
65	2	234	132	7.21	-0.05	0	0	false
65	3	264	137	7.02	-0.16	0	0	false
65	4	242	109	7.17	-0.28	0	0	false
65	5	248	119	6.85	0.21	0	0	false
65	6	231	111	7	-0.25	0	0	false
65	7	333	153	8	4.35	0	1	true
65	8	355	165	8.11	4.15	0	1	false
65	9	356	135	8	4.41	0	1	false
65	10	241	124	8.06	4.26	0	1	false
65	11	241	149	7.9	4.6	0	1	false
65	12	266	124	8.36	4.06	0	1	false
65	13	241	124	8.08	4.05	0	1	false
65	14	241	124	7.79	4.15	0	1	false
66	0	259	120	7.2	0.03	0	0	true
66	1	224	144	6.84	0.2	0	0	false
66	2	241	131	7.25	-0.23	0	0	false
66	3	271	136	7.15	0.29	0	0	false
66	4	249	107	7.5	-0.26	0	0	false
66	5	255	121	7.27	0.07	0	0	false
66	6	238	109	7.15	0.15	0	0	false
66	7	330	146	8	4.35	0	1	true
66	8	351	158	8.25	4.24	0	1	false
66	9	353	127	7.66	4.35	0	1	false
66	10	248	124	7.62	4.2	0	1	false
66	11	248	149	7.81	4.51	0	1	false
66	12	273	124	7.79	4.11	0	1	false
66	13	248	124	7.91	4.42	0	1	false
66	14	248	124	8.08	4.37	0	1	false
67	0	266	121	7.2	0.03	0	0	true
67	1	231	146	6.88	-0.18	0	0	false
67	2	248	130	7.35	-0.05	0	0	false
67	3	278	138	6.88	0.28	0	0	false
67	4	256	105	7.56	-0.12	0	0	false
67	5	262	121	6.85	-0.09	0	0	false
67	6	245	110	7.41	-0.03	0	0	false
67	7	327	138	8	4.35	0	1	true
67	8	347	151	8.32	4.22	0	1	false
67	9	351	120	8.16	4.17	0	1	false
67	10	281	128	7.63	4.56	0	1	false
67	11	306	128	7.79	4.33	0	1	false
67	12	281	128	8.4	4.49	0	1	false
67	13	281	128	8.17	4.36	0	1	false
67	14	281	128	8.24	4.64	0	1	false
68	0	273	121	7.2	0.03	0	0	true
68	1	237	144	7.32	0.23	0	0	false
68	2	255	129	7.36	0.14	0	0	false
68	3	285	139	7.35	-0.22	0	0	false
68	4	263	104	6.97	0.14	0	0	false
68	5	269	121	7.43	-0.04	0	0	false
68	6	253	110	7.39	0.28	0	0	false
68	7	325	131	8	4.35	0	1	true
68	8	343	143	7.71	4.08	0	1	false
68	9	346	113	7.65	4.45	0	1	false
68	10	284	125	8.33	4.34	0	1	false
68	11	259	125	8.13	4.33	0	1	false
68	12	259	150	7.81	4.33	0	1	false
68	13	284	125	8.03	4.59	0	1	false
68	14	284	125	7.77	4.38	0	1	false
69	0	281	121	7.2	0.03	0	0	true
69	1	245	146	7.24	0.08	0	0	false
69	2	263	130	6.93	-0.23	0	0	false
69	3	292	138	7.22	0.33	0	0	false
69	4	270	105	7.34	-0.28	0	0	false
69	5	276	120	6.95	0.23	0	0	false
69	6	260	112	7.28	0.18	0	0	false
69	7	322	123	8	4.35	0	1	true
69	8	338	137	8.23	4.25	0	1	false
69	9	345	105	8.37	4.55	0	1	false
69	10	289	123	7.72	4.4	0	1	false
69	11	314	123	7.89	4.07	0	1	false
69	12	289	123	8.32	4.35	0	1	false
69	13	289	123	7.96	4.1	0	1	false
69	14	289	123	7.83	4.13	0	1	false
70	0	288	121	7.2	0.03	0	0	true
70	1	252	147	6.85	-0.17	0	0	false
70	2	269	129	7.01	0.05	0	0	false
70	3	299	140	7.24	0.29	0	0	false
70	4	277	103	7.24	0.02	0	0	false
70	5	283	122	7.31	0.16	0	0	false
70	6	267	113	7.11	-0.01	0	0	false
70	7	319	116	8	4.35	0	1	true
70	8	335	130	7.79	4.25	0	1	false
70	9	343	97	7.92	4.53	0	1	false
70	10	293	121	8.2	4.39	0	1	false
70	11	318	121	7.78	4.06	0	1	false
70	12	293	121	8	4.55	0	1	false
70	13	293	121	8.1	4.58	0	1	false
70	14	293	121	8.26	4.48	0	1	false
71	0	295	121	7.2	0.03	0	0	true
71	1	259	145	6.88	0.06	0	0	false
71	2	276	129	7.34	-0.07	0	0	false
71	3	306	142	7.51	-0.26	0	0	false
71	4	285	104	7.37	0.22	0	0	false
71	5	290	123	7.13	0.27	0	0	false
71	6	274	113	7.25	-0.18	0	0	false
71	7	316	108	8	4.35	0	1	true
71	8	331	123	8.22	4.42	0	1	false
71	9	342	89	8.21	4.32	0	1	false
71	10	297	119	7.76	4.2	0	1	false
71	11	322	119	7.89	4.23	0	1	false
71	12	297	119	7.74	4.55	0	1	false
71	13	297	119	7.87	4.15	0	1	false
71	14	297	119	7.92	4.12	0	1	false
72	0	302	122	7.2	0.03	0	0	true
72	1	265	146	6.95	0.13	0	0	false
72	2	284	129	7.36	-0	0	0	false
72	3	313	140	7.19	0.21	0	0	false
72	4	292	105	7.27	0.24	0	0	false
72	5	297	125	7.3	-0.17	0	0	false
72	6	281	112	7.39	-0.16	0	0	false
72	7	313	101	8	4.35	0	1	true
72	8	329	115	8.09	4.21	0	1	false
72	9	339	82	7.63	4.33	0	1	false
72	10	301	117	7.66	4.33	0	1	false
72	11	301	142	7.67	4.31	0	1	false
72	12	276	142	8.39	4.34	0	1	false
72	13	301	117	7.89	4.48	0	1	false
72	14	301	117	8.29	4.5	0	1	false
73	0	309	122	7.2	0.03	0	0	true
73	1	272	147	7.36	-0.09	0	0	false
73	2	291	128	7.34	0.3	0	0	false
73	3	320	142	7.47	0.31	0	0	false
73	4	299	107	7.31	-0.07	0	0	false
73	5	304	124	7.04	-0.04	0	0	false
73	6	289	111	6.84	0.19	0	0	false
73	7	310	94	8	4.35	0	1	true
73	8	325	108	8.34	4.53	0	1	false
73	9	336	75	7.71	4.58	0	1	false
73	10	305	115	8.34	4.37	0	1	false
73	11	305	140	8.03	4.51	0	1	false
73	12	280	140	8.26	4.5	0	1	false
73	13	305	115	8	4.57	0	1	false
73	14	305	115	7.91	4.45	0	1	false
74	0	317	122	7.2	0.03	0	0	true
74	1	280	146	7.21	-0.22	0	0	false
74	2	298	131	7.31	0.22	0	0	false
74	3	327	144	7.43	-0.17	0	0	false
74	4	306	106	6.92	-0.02	0	0	false
74	5	312	124	7.53	-0.19	0	0	false
74	6	295	112	6.91	-0.05	0	0	false
74	7	307	86	8	4.35	0	1	true
74	8	323	100	8.36	4.06	0	1	false
74	9	335	67	7.77	4.12	0	1	false
74	10	310	113	8.2	4.44	0	1	false
74	11	310	138	8.25	4.58	0	1	false
74	12	285	138	7.72	4.08	0	1	false
74	13	310	113	8.09	4.57	0	1	false
74	14	310	113	7.97	4.37	0	1	false
75	0	324	122	7.2	0.03	0	0	true
75	1	287	145	7.29	0.02	0	0	false
75	2	305	132	6.9	0.21	0	0	false
75	3	334	143	7.09	0.28	0	0	false
75	4	313	106	7.2	-0.26	0	0	false
75	5	319	122	7.44	0.05	0	0	false
75	6	302	112	6.94	0.02	0	0	false
75	7	305	79	8	4.35	0	1	true
75	8	318	93	7.86	4.41	0	1	false
75	9	330	60	7.62	4.38	0	1	false
75	10	313	111	8.26	4.08	0	1	false
75	11	313	136	8.29	4.19	0	1	false
75	12	313	86	7.71	4.36	0	1	false
75	13	313	61	7.98	4.19	0	1	false
75	14	313	111	8.09	4.11	0	1	false
76	0	331	122	7.2	0.03	0	0	true
76	1	294	145	7.1	-0.11	0	0	false
76	2	312	134	7.49	-0.13	0	0	false
76	3	341	145	7	0.27	0	0	false
76	4	320	104	7.37	-0.06	0	0	false
76	5	326	123	7.37	-0.21	0	0	false
76	6	309	112	7.14	-0.26	0	0	false
76	7	302	71	8	4.35	0	1	true
76	8	316	86	8.36	4.16	0	1	false
76	9	328	53	8.08	4.18	0	1	false
76	10	317	109	7.68	4.45	0	1	false
76	11	317	134	7.81	4.55	0	1	false
76	12	317	84	7.94	4.37	0	1	false
76	13	342	134	8.23	4.58	0	1	false
76	14	317	109	7.92	4.1	0	1	false
77	0	338	123	7.2	0.03	0	0	true
77	1	301	144	7.42	0.33	0	0	false
77	2	319	133	6.86	0.09	0	0	false
77	3	348	147	7.29	-0.03	0	0	false
77	4	327	104	7.41	0.08	0	0	false
77	5	334	121	7.27	0.07	0	0	false
77	6	316	110	7.03	0.34	0	0	false
77	7	299	64	8	4.35	0	1	true
77	8	312	78	7.93	4.27	0	1	false
77	9	324	46	8.15	4.61	0	1	false
77	10	321	107	8.12	4.18	0	1	false
77	11	321	132	7.73	4.18	0	1	false
77	12	346	132	8.3	4.15	0	1	false
77	13	321	107	7.69	4.09	0	1	false
77	14	321	107	8.12	4.62	0	1	false
78	0	345	123	7.2	0.03	0	0	true
78	1	308	146	7.03	-0.04	0	0	false
78	2	326	133	7.03	0.01	0	0	false
78	3	355	146	7.31	-0.06	0	0	false
78	4	335	104	7.35	0.29	0	0	false
78	5	341	122	6.88	0.05	0	0	false
78	6	323	112	6.88	-0.11	0	0	false
78	7	296	56	8	4.35	0	1	true
78	8	308	71	7.67	4.21	0	1	false
78	9	323	38	8.07	4.65	0	1	false
78	10	326	105	8.19	4.59	0	1	false
78	11	326	130	7.8	4.41	0	1	false
78	12	326	80	7.72	4.59	0	1	false
78	13	351	130	8.07	4.66	0	1	false
78	14	326	55	8.33	4.05	0	1	false
79	0	353	123	7.2	0.03	0	0	true
79	1	315	146	7.52	-0.1	0	0	false
79	2	333	133	6.93	0.21	0	0	false
79	3	362	146	7.34	-0.15	0	0	false
79	4	342	107	7.4	-0.17	0	0	false
79	5	348	122	7.4	-0.14	0	0	false
79	6	329	111	7.05	0.14	0	0	false
79	7	293	49	8	4.35	0	1	true
79	8	305	65	8.25	4.3	0	1	false
79	9	323	30	8.18	4.48	0	1	false
79	10	340	126	8.09	4.07	0	1	false
79	11	340	151	8.2	4.41	0	1	false
79	12	315	126	7.81	4.41	0	1	false
79	13	340	126	8.14	4.08	0	1	false
79	14	340	126	8.28	4.18	0	1	false
80	0	360	123	7.2	0.03	0	0	true
80	1	323	145	7.4	0.14	0	0	false
80	2	340	135	7.07	0.32	0	0	false
80	3	370	145	7.4	-0.03	0	0	false
80	4	349	105	7.32	-0.13	0	0	false
80	5	355	121	7.05	0.24	0	0	false
80	6	336	112	7.38	0.08	0	0	false
80	7	290	41	8	4.35	0	1	true
80	8	301	57	7.87	4.49	0	1	false
80	9	321	22	8.02	4.11	0	1	false
80	10	347	126	8.07	4.07	0	1	false
80	11	347	151	8.2	4.23	0	1	false
80	12	347	126	8.08	4.43	0	1	false
80	13	347	126	8.02	4.41	0	1	false
80	14	347	126	7.63	4.6	0	1	false
